character,season,episode,percent
Stanley,126,7,0.008347245409
Stanley,127,7,0
Stanley,128,7,0.007042253521
Stanley,129,7,0.009677419355
Stanley,130,7,0.002840909091
Stanley,131,7,0
Stanley,132,7,0.003194888179
Stanley,133,7,0.003448275862
Stanley,134,7,0.01229508197
Stanley,135,7,0.01145038168
Stanley,136,7,0.02127659574
Stanley,137,7,0
Stanley,138,7,0.007782101167
Stanley,139,7,0.008097165992
Stanley,140,8,0.02919708029
Stanley,141,8,0.01244813278
Stanley,142,8,0
Stanley,143,8,0.003745318352
Stanley,144,8,0.01408450704
Stanley,145,8,0.02777777778
Stanley,146,8,0
Stanley,147,8,0.01418439716
Stanley,148,8,0.003344481605
Stanley,149,8,0.01547987616
Stanley,150,8,0.01945525292
Stanley,151,8,0.02215189873
Stanley,152,8,0.0188172043
Stanley,153,8,0.02413793103
Stanley,154,8,0.05306122449
Stanley,155,8,0.003571428571
Stanley,156,8,0.004048582996
Stanley,157,8,0.007575757576
Stanley,158,8,0.003831417625
Stanley,159,8,0.00325732899
Stanley,160,8,0.003424657534
Stanley,161,8,0.004184100418
Stanley,162,8,0.003558718861
Stanley,163,8,0.003389830508
Stanley,164,9,0.01339285714
Stanley,165,9,0.003378378378
Stanley,166,9,0.004255319149
Stanley,167,9,0.03144654088
Stanley,168,9,0.006849315068
Stanley,169,9,0
Stanley,170,9,0
Stanley,171,9,0.04347826087
Stanley,172,9,0.02380952381
Stanley,173,9,0.01581027668
Stanley,174,9,0.01498127341
Stanley,175,9,0.003533568905
Stanley,176,9,0.003610108303
Stanley,177,9,0
Stanley,178,9,0.003846153846
Stanley,179,9,0.00998003992
Stanley,180,9,0.009132420091
Stanley,181,9,0.01572327044
Stanley,182,9,0.07692307692
Stanley,183,9,0.008547008547
Stanley,184,9,0.01047120419
Stanley,185,9,0.00796812749
Stanley,186,9,0.01559454191
Meredith,1,1,0
Meredith,2,1,0
Meredith,3,1,0.01224489796
Meredith,4,1,0.04115226337
Meredith,5,1,0
Meredith,6,1,0
Meredith,7,2,0
Meredith,8,2,0.003533568905
Meredith,9,2,0.003546099291
Meredith,10,2,0.01253918495
Meredith,11,2,0
Meredith,12,2,0
Meredith,13,2,0
Meredith,14,2,0
Meredith,15,2,0
Meredith,16,2,0.03610108303
Meredith,17,2,0.0134529148
Meredith,18,2,0.002747252747
Meredith,19,2,0
Meredith,20,2,0
Meredith,21,2,0.01785714286
Meredith,22,2,0.009900990099
Meredith,23,2,0
Meredith,24,2,0.007490636704
Meredith,25,2,0.00395256917
Meredith,26,2,0
Meredith,27,2,0
Meredith,28,2,0.002739726027
Meredith,29,3,0
Meredith,30,3,0.003344481605
Meredith,31,3,0
Meredith,32,3,0.004201680672
Meredith,33,3,0
Meredith,34,3,0.009389671362
Meredith,35,3,0
Meredith,36,3,0.004219409283
Meredith,37,3,0.005235602094
Meredith,38,3,0.00622406639
Meredith,39,3,0
Meredith,40,3,0
Meredith,41,3,0.009661835749
Meredith,42,3,0.007782101167
Meredith,43,3,0.005524861878
Meredith,44,3,0.01612903226
Meredith,45,3,0
Meredith,46,3,0
Meredith,47,3,0
Meredith,48,3,0
Meredith,49,3,0.01712328767
Meredith,50,3,0.007092198582
Meredith,51,3,0.01388888889
Meredith,52,4,0.03901437372
Meredith,53,4,0
Meredith,54,4,0.02201834862
Meredith,55,4,0.002212389381
Meredith,56,4,0.01442307692
Meredith,57,4,0
Meredith,58,4,0.02145922747
Meredith,59,4,0.004098360656
Meredith,60,4,0
Meredith,61,4,0
Meredith,62,4,0.003225806452
Meredith,63,4,0
Meredith,64,4,0.005319148936
Meredith,65,4,0.007751937984
Meredith,66,5,0.007874015748
Meredith,67,5,0.05855855856
Meredith,68,5,0.003703703704
Meredith,69,5,0
Meredith,70,5,0.003389830508
Meredith,71,5,0
Meredith,72,5,0.01538461538
Meredith,73,5,0.006711409396
Meredith,74,5,0.003095975232
Meredith,75,5,0.15
Meredith,76,5,0.0206185567
Meredith,77,5,0.007633587786
Meredith,78,5,0.007194244604
Meredith,79,5,0
Meredith,80,5,0.03543307087
Meredith,81,5,0.01
Meredith,82,5,0
Meredith,83,5,0.003367003367
Meredith,84,5,0.007490636704
Meredith,85,5,0
Meredith,86,5,0.00390625
Meredith,87,5,0
Meredith,88,5,0
Meredith,89,5,0.02507836991
Meredith,90,5,0.003649635036
Meredith,91,5,0.007326007326
Meredith,92,6,0.01204819277
Meredith,93,6,0.0223880597
Meredith,94,6,0.0297029703
Meredith,95,6,0.01086956522
Meredith,96,6,0.008498583569
Meredith,97,6,0.0126984127
Meredith,98,6,0.02507836991
Meredith,99,6,0.00272479564
Meredith,100,6,0.01619433198
Meredith,101,6,0.003745318352
Meredith,102,6,0
Meredith,103,6,0.008982035928
Meredith,104,6,0
Meredith,105,6,0.007575757576
Meredith,106,6,0.01355932203
Meredith,107,6,0.0096
Meredith,108,6,0.01433691756
Meredith,109,6,0.01067615658
Meredith,110,6,0.00278551532
Meredith,111,6,0.03658536585
Meredith,112,6,0
Meredith,113,6,0.003246753247
Meredith,114,6,0.009202453988
Meredith,115,6,0
Meredith,116,7,0.01351351351
Meredith,117,7,0
Meredith,118,7,0.004366812227
Meredith,119,7,0.02180685358
Meredith,120,7,0.03846153846
Meredith,121,7,0.003521126761
Meredith,122,7,0
Meredith,123,7,0
Meredith,124,7,0
Meredith,125,7,0.006451612903
Meredith,126,7,0.01669449082
Meredith,127,7,0.003134796238
Meredith,128,7,0
Meredith,129,7,0.009677419355
Meredith,130,7,0.002840909091
Meredith,131,7,0
Meredith,132,7,0.009584664537
Meredith,133,7,0.01034482759
Meredith,134,7,0.004098360656
Meredith,135,7,0.02290076336
Meredith,136,7,0.01823708207
Meredith,137,7,0
Meredith,138,7,0.003891050584
Meredith,139,7,0.01214574899
Meredith,140,8,0.02189781022
Meredith,141,8,0.01659751037
Meredith,142,8,0.01261829653
Meredith,143,8,0.02247191011
Meredith,144,8,0.03169014085
Meredith,145,8,0
Meredith,146,8,0
Meredith,147,8,0.003546099291
Meredith,148,8,0.003344481605
Meredith,149,8,0.05572755418
Meredith,150,8,0.02723735409
Meredith,151,8,0.02848101266
Meredith,152,8,0.005376344086
Meredith,153,8,0.006896551724
Meredith,154,8,0.008163265306
Meredith,155,8,0
Meredith,156,8,0.01214574899
Meredith,157,8,0.003787878788
Meredith,158,8,0.007662835249
Meredith,159,8,0
Meredith,160,8,0.003424657534
Meredith,161,8,0.008368200837
Meredith,162,8,0
Meredith,163,8,0.006779661017
Meredith,164,9,0.008928571429
Meredith,165,9,0.003378378378
Meredith,166,9,0
Meredith,167,9,0.02201257862
Meredith,168,9,0.01712328767
Meredith,169,9,0.01060070671
Meredith,170,9,0.01365187713
Meredith,171,9,0.0248447205
Meredith,172,9,0.01904761905
Meredith,173,9,0.08695652174
Meredith,174,9,0.02247191011
Meredith,175,9,0.007067137809
Meredith,176,9,0.01805054152
Meredith,177,9,0.003846153846
Meredith,178,9,0.007692307692
Meredith,179,9,0.01397205589
Meredith,180,9,0.01369863014
Meredith,181,9,0.009433962264
Meredith,182,9,0.007326007326
Meredith,183,9,0
Meredith,184,9,0.002617801047
Meredith,185,9,0.01792828685
Meredith,186,9,0.02923976608
Holly,1,1,0
Holly,2,1,0
Holly,3,1,0
Holly,4,1,0
Holly,5,1,0
Holly,6,1,0
Holly,7,2,0
Holly,8,2,0
Holly,9,2,0
Holly,10,2,0
Holly,11,2,0
Holly,12,2,0
Holly,13,2,0
Holly,14,2,0
Holly,15,2,0
Holly,16,2,0
Holly,17,2,0
Holly,18,2,0
Holly,19,2,0
Holly,20,2,0
Holly,21,2,0
Holly,22,2,0
Holly,23,2,0
Holly,24,2,0
Holly,25,2,0
Holly,26,2,0
Holly,27,2,0
Holly,28,2,0
Holly,29,3,0
Holly,30,3,0
Holly,31,3,0
Holly,32,3,0
Holly,33,3,0
Holly,34,3,0
Holly,35,3,0
Holly,36,3,0
Holly,37,3,0
Holly,38,3,0
Holly,39,3,0
Holly,40,3,0
Holly,41,3,0
Holly,42,3,0
Holly,43,3,0
Holly,44,3,0
Holly,45,3,0
Holly,46,3,0
Holly,47,3,0
Holly,48,3,0
Holly,49,3,0
Holly,50,3,0
Holly,51,3,0
Holly,52,4,0
Holly,53,4,0
Holly,54,4,0
Holly,55,4,0
Holly,56,4,0
Holly,57,4,0
Holly,58,4,0
Holly,59,4,0
Holly,60,4,0
Holly,61,4,0
Holly,62,4,0
Holly,63,4,0
Holly,64,4,0
Holly,65,4,0.1317829457
Holly,66,5,0.1082677165
Holly,67,5,0.2297297297
Holly,68,5,0.03703703704
Holly,69,5,0.1343283582
Holly,70,5,0.1084745763
Holly,71,5,0
Holly,72,5,0
Holly,73,5,0
Holly,74,5,0
Holly,75,5,0
Holly,76,5,0
Holly,77,5,0
Holly,78,5,0
Holly,79,5,0
Holly,80,5,0
Holly,81,5,0
Holly,82,5,0
Holly,83,5,0
Holly,84,5,0
Holly,85,5,0
Holly,86,5,0
Holly,87,5,0
Holly,88,5,0
Holly,89,5,0
Holly,90,5,0
Holly,91,5,0.1391941392
Holly,92,6,0
Holly,93,6,0
Holly,94,6,0
Holly,95,6,0
Holly,96,6,0
Holly,97,6,0
Holly,98,6,0
Holly,99,6,0
Holly,100,6,0
Holly,101,6,0
Holly,102,6,0
Holly,103,6,0
Holly,104,6,0
Holly,105,6,0
Holly,106,6,0
Holly,107,6,0
Holly,108,6,0
Holly,109,6,0
Holly,110,6,0
Holly,111,6,0
Holly,112,6,0
Holly,113,6,0
Holly,114,6,0
Holly,115,6,0
Holly,116,7,0
Holly,117,7,0
Holly,118,7,0
Holly,119,7,0.04984423676
Holly,120,7,0
Holly,121,7,0
Holly,122,7,0
Holly,123,7,0
Holly,124,7,0
Holly,125,7,0
Holly,126,7,0.08347245409
Holly,127,7,0.05956112853
Holly,128,7,0.04225352113
Holly,129,7,0.09677419355
Holly,130,7,0.1079545455
Holly,131,7,0.2083333333
Holly,132,7,0.1022364217
Holly,133,7,0.1620689655
Holly,134,7,0
Holly,135,7,0
Holly,136,7,0.01823708207
Holly,137,7,0
Holly,138,7,0
Holly,139,7,0
Holly,140,8,0
Holly,141,8,0
Holly,142,8,0
Holly,143,8,0
Holly,144,8,0
Holly,145,8,0
Holly,146,8,0
Holly,147,8,0
Holly,148,8,0
Holly,149,8,0
Holly,150,8,0
Holly,151,8,0
Holly,152,8,0
Holly,153,8,0
Holly,154,8,0
Holly,155,8,0
Holly,156,8,0
Holly,157,8,0
Holly,158,8,0
Holly,159,8,0
Holly,160,8,0
Holly,161,8,0
Holly,162,8,0
Holly,163,8,0
Holly,164,9,0
Holly,165,9,0
Holly,166,9,0
Holly,167,9,0
Holly,168,9,0
Holly,169,9,0
Holly,170,9,0
Holly,171,9,0
Holly,172,9,0
Holly,173,9,0
Holly,174,9,0
Holly,175,9,0
Holly,176,9,0
Holly,177,9,0
Holly,178,9,0
Holly,179,9,0
Holly,180,9,0
Holly,181,9,0
Holly,182,9,0
Holly,183,9,0
Holly,184,9,0
Holly,185,9,0
Holly,186,9,0
David,1,1,0
David,2,1,0
David,3,1,0
David,4,1,0
David,5,1,0
David,6,1,0
David,7,2,0
David,8,2,0
David,9,2,0
David,10,2,0
David,11,2,0
David,12,2,0
David,13,2,0
David,14,2,0
David,15,2,0
David,16,2,0
David,17,2,0
David,18,2,0
David,19,2,0
David,20,2,0
David,21,2,0
David,22,2,0.05940594059
David,23,2,0
David,24,2,0
David,25,2,0
David,26,2,0
David,27,2,0
David,28,2,0
David,29,3,0
David,30,3,0
David,31,3,0
David,32,3,0
David,33,3,0
David,34,3,0
David,35,3,0
David,36,3,0
David,37,3,0
David,38,3,0
David,39,3,0
David,40,3,0
David,41,3,0
David,42,3,0
David,43,3,0
David,44,3,0
David,45,3,0.0275862069
David,46,3,0
David,47,3,0
David,48,3,0
David,49,3,0
David,50,3,0.03191489362
David,51,3,0.08564814815
David,52,4,0
David,53,4,0
David,54,4,0
David,55,4,0
David,56,4,0
David,57,4,0
David,58,4,0
David,59,4,0.01229508197
David,60,4,0
David,61,4,0
David,62,4,0
David,63,4,0
David,64,4,0
David,65,4,0
David,66,5,0
David,67,5,0
David,68,5,0
David,69,5,0
David,70,5,0
David,71,5,0
David,72,5,0
David,73,5,0.03691275168
David,74,5,0.01857585139
David,75,5,0
David,76,5,0.02749140893
David,77,5,0.03435114504
David,78,5,0.002398081535
David,79,5,0
David,80,5,0
David,81,5,0
David,82,5,0.08038585209
David,83,5,0.06060606061
David,84,5,0
David,85,5,0
David,86,5,0
David,87,5,0
David,88,5,0.125
David,89,5,0
David,90,5,0
David,91,5,0.04761904762
David,92,6,0
David,93,6,0.1268656716
David,94,6,0
David,95,6,0
David,96,6,0
David,97,6,0
David,98,6,0
David,99,6,0
David,100,6,0.01619433198
David,101,6,0.05243445693
David,102,6,0.03018867925
David,103,6,0.05688622754
David,104,6,0
David,105,6,0.1287878788
David,106,6,0
David,107,6,0
David,108,6,0
David,109,6,0
David,110,6,0
David,111,6,0
David,112,6,0
David,113,6,0
David,114,6,0
David,115,6,0
David,116,7,0
David,117,7,0
David,118,7,0
David,119,7,0
David,120,7,0
David,121,7,0
David,122,7,0
David,123,7,0
David,124,7,0
David,125,7,0
David,126,7,0
David,127,7,0
David,128,7,0.04225352113
David,129,7,0
David,130,7,0
David,131,7,0
David,132,7,0
David,133,7,0
David,134,7,0
David,135,7,0
David,136,7,0
David,137,7,0
David,138,7,0
David,139,7,0
David,140,8,0
David,141,8,0
David,142,8,0
David,143,8,0
David,144,8,0
David,145,8,0
David,146,8,0
David,147,8,0
David,148,8,0
David,149,8,0
David,150,8,0
David,151,8,0
David,152,8,0
David,153,8,0
David,154,8,0
David,155,8,0
David,156,8,0
David,157,8,0
David,158,8,0
David,159,8,0
David,160,8,0
David,161,8,0.02092050209
David,162,8,0.01423487544
David,163,8,0.05762711864
David,164,9,0.004464285714
David,165,9,0
David,166,9,0
David,167,9,0
David,168,9,0
David,169,9,0
David,170,9,0.0204778157
David,171,9,0.009316770186
David,172,9,0
David,173,9,0
David,174,9,0
David,175,9,0
David,176,9,0
David,177,9,0
David,178,9,0
David,179,9,0.02994011976
David,180,9,0
David,181,9,0
David,182,9,0
David,183,9,0
David,184,9,0
David,185,9,0
David,186,9,0
Nellie,1,1,0
Nellie,2,1,0
Nellie,3,1,0
Nellie,4,1,0
Nellie,5,1,0
Nellie,6,1,0
Nellie,7,2,0
Nellie,8,2,0
Nellie,9,2,0
Nellie,10,2,0
Nellie,11,2,0
Nellie,12,2,0
Nellie,13,2,0
Nellie,14,2,0
Nellie,15,2,0
Nellie,16,2,0
Nellie,17,2,0
Nellie,18,2,0
Nellie,19,2,0
Nellie,20,2,0
Nellie,21,2,0
Nellie,22,2,0
Nellie,23,2,0
Nellie,24,2,0
Nellie,25,2,0
Nellie,26,2,0
Nellie,27,2,0
Nellie,28,2,0
Nellie,29,3,0
Nellie,30,3,0
Nellie,31,3,0
Nellie,32,3,0
Nellie,33,3,0
Nellie,34,3,0
Nellie,35,3,0
Nellie,36,3,0
Nellie,37,3,0
Nellie,38,3,0
Nellie,39,3,0
Nellie,40,3,0
Nellie,41,3,0
Nellie,42,3,0
Nellie,43,3,0
Nellie,44,3,0
Nellie,45,3,0
Nellie,46,3,0
Nellie,47,3,0
Nellie,48,3,0
Nellie,49,3,0
Nellie,50,3,0
Nellie,51,3,0
Nellie,52,4,0
Nellie,53,4,0
Nellie,54,4,0
Nellie,55,4,0
Nellie,56,4,0
Nellie,57,4,0
Nellie,58,4,0
Nellie,59,4,0
Nellie,60,4,0
Nellie,61,4,0
Nellie,62,4,0
Nellie,63,4,0
Nellie,64,4,0
Nellie,65,4,0
Nellie,66,5,0
Nellie,67,5,0
Nellie,68,5,0
Nellie,69,5,0
Nellie,70,5,0
Nellie,71,5,0
Nellie,72,5,0
Nellie,73,5,0
Nellie,74,5,0
Nellie,75,5,0
Nellie,76,5,0
Nellie,77,5,0
Nellie,78,5,0
Nellie,79,5,0
Nellie,80,5,0
Nellie,81,5,0
Nellie,82,5,0
Nellie,83,5,0
Nellie,84,5,0
Nellie,85,5,0
Nellie,86,5,0
Nellie,87,5,0
Nellie,88,5,0
Nellie,89,5,0
Nellie,90,5,0
Nellie,91,5,0
Nellie,92,6,0
Nellie,93,6,0
Nellie,94,6,0
Nellie,95,6,0
Nellie,96,6,0
Nellie,97,6,0
Nellie,98,6,0
Nellie,99,6,0
Nellie,100,6,0
Nellie,101,6,0
Nellie,102,6,0
Nellie,103,6,0
Nellie,104,6,0
Nellie,105,6,0
Nellie,106,6,0
Nellie,107,6,0
Nellie,108,6,0
Nellie,109,6,0
Nellie,110,6,0
Nellie,111,6,0
Nellie,112,6,0
Nellie,113,6,0
Nellie,114,6,0
Nellie,115,6,0
Nellie,116,7,0
Nellie,117,7,0
Nellie,118,7,0
Nellie,119,7,0
Nellie,120,7,0
Nellie,121,7,0
Nellie,122,7,0
Nellie,123,7,0
Nellie,124,7,0
Nellie,125,7,0
Nellie,126,7,0
Nellie,127,7,0
Nellie,128,7,0
Nellie,129,7,0
Nellie,130,7,0
Nellie,131,7,0
Nellie,132,7,0
Nellie,133,7,0
Nellie,134,7,0
Nellie,135,7,0
Nellie,136,7,0
Nellie,137,7,0
Nellie,138,7,0
Nellie,139,7,0.01821862348
Nellie,140,8,0
Nellie,141,8,0
Nellie,142,8,0
Nellie,143,8,0
Nellie,144,8,0
Nellie,145,8,0
Nellie,146,8,0
Nellie,147,8,0
Nellie,148,8,0
Nellie,149,8,0
Nellie,150,8,0
Nellie,151,8,0
Nellie,152,8,0
Nellie,153,8,0
Nellie,154,8,0.1102040816
Nellie,155,8,0.07142857143
Nellie,156,8,0.07692307692
Nellie,157,8,0.04545454545
Nellie,158,8,0.1609195402
Nellie,159,8,0.07166123779
Nellie,160,8,0.1232876712
Nellie,161,8,0.07112970711
Nellie,162,8,0.05338078292
Nellie,163,8,0.06440677966
Nellie,164,9,0.04017857143
Nellie,165,9,0.1047297297
Nellie,166,9,0.07234042553
Nellie,167,9,0.08490566038
Nellie,168,9,0.07191780822
Nellie,169,9,0.05653710247
Nellie,170,9,0.0204778157
Nellie,171,9,0.02795031056
Nellie,172,9,0.05238095238
Nellie,173,9,0.03557312253
Nellie,174,9,0.03370786517
Nellie,175,9,0.08480565371
Nellie,176,9,0.01083032491
Nellie,177,9,0.03461538462
Nellie,178,9,0.02692307692
Nellie,179,9,0.01596806387
Nellie,180,9,0.009132420091
Nellie,181,9,0.01257861635
Nellie,182,9,0.04761904762
Nellie,183,9,0.08547008547
Nellie,184,9,0.01308900524
Nellie,185,9,0
Nellie,186,9,0.01754385965
